ed,nta,nta22,nta18,votes22,voters22,dem,rep,t22,pct_dem,pct_rep,margin
51033,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,4563,1005.0,4016,5203,454.0298507462687,88.01227262765724,114.02586017970633,-26.01358755204909
51034,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,5471,1277.0,1515,3115,428.4259984338293,27.691464083348563,56.936574666422956,-29.245110583074393
51035,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,5238,1034.0,5589,2431,506.5764023210832,106.70103092783505,46.41084383352425,60.2901870943108
51036,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,735,1188.0,7295,5098,61.86868686868687,992.5170068027211,693.6054421768707,298.91156462585036
51037,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,9471,1181.0,7382,4091,801.9475021168502,77.94319501636575,43.195016365748074,34.748178650617675
51038,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,9447,1017.0,7056,5251,928.9085545722713,74.69037789774532,55.58378321160156,19.106594686143758
51039,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,4532,11.0,6057,4109,41200.0,133.6496028243601,90.66637246248897,42.983230361871136
51040,Sunset Park (West),672.5102345334201,43.62828551260225,271,1142.0,7327,4232,23.73029772329247,2703.690036900369,1561.6236162361624,1142.0664206642064
51041,Sunset Park (West),672.5102345334201,43.62828551260225,9640,1464.0,2874,1865,658.4699453551913,29.813278008298756,19.346473029045644,10.466804979253112
51042,Sunset Park (West),672.5102345334201,43.62828551260225,6012,1314.0,5486,1957,457.5342465753424,91.25083166999335,32.55156353958749,58.699268130405855
51043,Sunset Park (East)-Borough Park (West),617.122083732822,29.141544645420613,9555,53.0,4375,5064,18028.301886792455,45.78754578754579,52.99843014128729,-7.210884353741498
51044,Sunset Park (Central),388.762907471148,29.600291833863153,4401,1522.0,2216,5871,289.15900131406045,50.35219268348103,133.40149965916837,-83.04930697568733
51045,Green-Wood Cemetery,399.4953136265321,31.92488262910798,5541,1387.0,4586,657,399.4953136265321,82.7648438909944,11.857065511640497,70.9077783793539
51046,Sunset Park (East)-Borough Park (West),617.122083732822,29.141544645420613,6523,1257.0,4334,5702,518.9339697692919,66.44182124789208,87.41376667177678,-20.971945423884705
51047,Sunset Park (East)-Borough Park (West),617.122083732822,29.141544645420613,1234,1339.0,7031,1868,92.15832710978343,569.773095623987,151.3776337115073,418.39546191247973
51048,Sunset Park (Central),388.762907471148,29.600291833863153,5696,1267.0,4417,2598,449.56590370955007,77.54564606741573,45.610955056179776,31.934691011235955
51049,Sunset Park (Central),388.762907471148,29.600291833863153,4099,886.0,4877,195,462.64108352144467,118.9802390827031,4.757257867772627,114.22298121493047
51050,Sunset Park (East)-Borough Park (West),617.122083732822,29.141544645420613,4941,688.0,6663,3342,718.1686046511628,134.85124468731027,67.6381299332119,67.21311475409837
51051,Sunset Park (East)-Borough Park (West),617.122083732822,29.141544645420613,572,682.0,851,3440,83.87096774193549,148.7762237762238,601.3986013986014,-452.6223776223776
51052,Sunset Park (East)-Borough Park (West),617.122083732822,29.141544645420613,8551,1682.0,6401,5198,508.3828775267539,74.85674190153199,60.78821190504035,14.068529996491641
51053,Sunset Park (East)-Borough Park (West),617.122083732822,29.141544645420613,2649,1158.0,5393,1138,228.75647668393785,203.5862589656474,42.959607399018495,160.6266515666289
51054,Sunset Park (West),672.5102345334201,43.62828551260225,8318,28.0,2929,4319,29707.142857142855,35.21279153642703,51.9235393123347,-16.71074777590767
51055,Sunset Park (West),672.5102345334201,43.62828551260225,6560,16.0,6283,5764,41000.0,95.77743902439025,87.86585365853658,7.911585365853668
51056,Sunset Park (West),672.5102345334201,43.62828551260225,7175,69.0,6417,4159,10398.550724637682,89.43554006968641,57.965156794425084,31.470383275261327
51057,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,1097,1.0,7780,1530,109700.0,709.2069279854147,139.47128532360983,569.7356426618048
51058,Sunset Park (West),672.5102345334201,43.62828551260225,6360,,5010,5334,,78.77358490566037,83.86792452830188,-5.094339622641513
51059,Sunset Park (West),672.5102345334201,43.62828551260225,5605,,3489,3070,,62.24799286351472,54.772524531668154,7.475468331846564
51060,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,1470,,2618,4197,,178.0952380952381,285.51020408163265,-107.41496598639455
51061,Sunset Park (West),672.5102345334201,43.62828551260225,8063,,4972,2509,,61.6643929058663,31.117450080615157,30.546942825251143
52001,South Williamsburg,475.6463762214984,15.936277249860256,5809,864.0,6806,2455,672.3379629629629,117.16302289550697,42.262007230160094,74.90101566534688
52002,Fort Greene,560.6769537083127,53.81713167823373,9365,1290.0,4561,1662,725.968992248062,48.702616123865454,17.746930058729312,30.955686065136142
52003,Fort Greene,560.6769537083127,53.81713167823373,5778,246.0,7550,5115,2348.7804878048782,130.6680512287989,88.52544132917964,42.14260989961926
52004,Fort Greene,560.6769537083127,53.81713167823373,4723,13.0,5106,2510,36330.769230769234,108.10925259369046,53.14418801609147,54.96506457759899
52005,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,1206,762.0,410,3140,158.26771653543307,33.99668325041459,260.3648424543947,-226.3681592039801
52006,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,1251,1149.0,6316,3212,108.87728459530027,504.87609912070343,256.75459632294167,248.12150279776176
52007,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,1635,933.0,6715,1567,175.2411575562701,410.7033639143731,95.84097859327217,314.86238532110093
52008,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,9448,800.0,5192,4216,1181.0,54.95342929720576,44.62320067739204,10.330228619813717
52009,Brooklyn Heights,389.61281193722664,66.57065816889325,6072,1439.0,685,719,421.9596942321056,11.28129117259552,11.841238471673254,-0.5599472990777343
52010,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,9486,1240.0,3562,3916,765.0,37.550073792958045,41.28188909972591,-3.7318153067678637
52011,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,1388,1082.0,4122,4380,128.28096118299445,296.97406340057637,315.5619596541787,-18.58789625360231
52012,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,8184,941.0,6057,5405,869.7130712008502,74.01026392961877,66.04349951124145,7.966764418377323
52013,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,4585,235.0,7145,4636,1951.063829787234,155.83424209378407,101.1123227917121,54.72191930207197
52014,Brooklyn Heights,389.61281193722664,66.57065816889325,6495,1006.0,6820,5621,645.6262425447317,105.00384911470361,86.54349499615088,18.46035411855273
52015,Brooklyn Heights,389.61281193722664,66.57065816889325,3087,1385.0,5819,5175,222.8880866425993,188.50016196954974,167.6384839650146,20.86167800453515
52016,Brooklyn Heights,389.61281193722664,66.57065816889325,4588,1398.0,7976,5636,328.18311874105865,173.84481255448998,122.84219703574543,51.00261551874455
52017,Brooklyn Heights,389.61281193722664,66.57065816889325,2252,1463.0,6088,360,153.9302802460697,270.3374777975133,15.985790408525755,254.35168738898756
52018,Brooklyn Heights,389.61281193722664,66.57065816889325,4720,1137.0,6857,5561,415.12752858399296,145.27542372881356,117.8177966101695,27.45762711864407
52019,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,5453,1390.0,6035,4322,392.3021582733813,110.67302402347332,79.25912341830185,31.413900605171463
52020,Brooklyn Heights,389.61281193722664,66.57065816889325,8164,1241.0,1598,2425,657.856567284448,19.57373836354728,29.703576678098973,-10.12983831455169
52021,Brooklyn Heights,389.61281193722664,66.57065816889325,7210,1509.0,690,2775,477.7998674618953,9.57004160887656,38.488210818307905,-28.918169209431348
52022,Brooklyn Heights,389.61281193722664,66.57065816889325,9505,1596.0,3773,2665,595.5513784461152,39.694897422409255,28.037874802735402,11.657022619673853
52023,Brooklyn Heights,389.61281193722664,66.57065816889325,1300,497.0,1660,5487,261.569416498994,127.6923076923077,422.0769230769231,-294.3846153846154
52024,Brooklyn Heights,389.61281193722664,66.57065816889325,2520,1387.0,5650,717,181.68709444844987,224.20634920634922,28.452380952380953,195.75396825396825
52025,Brooklyn Heights,389.61281193722664,66.57065816889325,4664,1490.0,2465,3321,313.02013422818794,52.8516295025729,71.204974271012,-18.353344768439108
52026,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,1678,1643.0,13,2840,102.13024954351795,0.7747318235995232,169.24910607866508,-168.47437425506556
52027,Fort Greene,560.6769537083127,53.81713167823373,7819,1.0,187,994,781900.0,2.3916101803299656,12.712623097582812,-10.321012917252846
52028,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,3167,924.0,1970,5182,342.74891774891773,62.20397852857594,163.62488159141142,-101.42090306283549
52029,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,1756,1182.0,6032,2564,148.5617597292724,343.5079726651481,146.01366742596812,197.49430523917997
52030,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,7491,971.0,5053,4529,771.4727085478888,67.45427846749433,60.45921772794019,6.995060739554141
52031,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,9212,1399.0,2984,171,658.470335954253,32.39253148067738,1.8562744246634824,30.536257056013895
52032,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,3726,1094.0,5021,4790,340.58500914076785,134.75577026301664,128.55609232420827,6.199677938808378
52033,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,3553,417.0,2634,765,852.0383693045563,74.1345341964537,21.5311004784689,52.6034337179848
52034,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,2052,1085.0,954,3588,189.12442396313364,46.49122807017544,174.85380116959064,-128.36257309941521
52035,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,996,1377.0,3363,4901,72.33115468409585,337.65060240963857,492.06827309236945,-154.4176706827309
52036,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,9285,1066.0,4454,153,871.0131332082552,47.96984383414109,1.6478190630048466,46.32202477113624
52037,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,9302,1011.0,6363,1433,920.0791295746786,68.4046441625457,15.405289185121479,52.99935497742422
52038,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,4008,278.0,97,2048,1441.726618705036,2.4201596806387227,51.097804391217565,-48.67764471057884
52039,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,9048,1205.0,410,4002,750.8713692946058,4.531388152077807,44.23076923076923,-39.699381078691424
52040,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,4718,1248.0,2693,2572,378.0448717948718,57.079270877490465,54.51462484103433,2.564646036456132
52041,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,3797,1094.0,3024,3203,347.07495429616085,79.6418224914406,84.35607058203846,-4.714248090597849
52042,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,5775,1380.0,5422,5973,418.47826086956525,93.88744588744589,103.42857142857143,-9.541125541125538
52043,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,2455,1237.0,5376,1436,198.46402586903798,218.9816700610998,58.4928716904277,160.4887983706721
52044,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,6688,908.0,1606,3499,736.5638766519825,24.013157894736842,52.317583732057415,-28.304425837320572
52045,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,8865,1209.0,999,541,733.2506203473946,11.269035532994923,6.102650874224478,5.166384658770445
52046,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,7416,1151.0,254,284,644.3092962641182,3.4250269687162893,3.829557713052859,-0.40453074433656955
52047,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,3127,1414.0,2818,814,221.1456859971711,90.11832427246563,26.03133994243684,64.08698433002878
52048,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,7070,1576.0,348,5528,448.60406091370555,4.9222065063649225,78.18953323903818,-73.26732673267327
52049,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,4344,1114.0,5883,5388,389.94614003590664,135.4281767955801,124.03314917127072,11.395027624309378
52050,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,394,1004.0,261,305,39.243027888446214,66.24365482233503,77.41116751269035,-11.167512690355323
52051,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,4665,510.0,2069,2285,914.7058823529411,44.351554126473744,48.98177920685959,-4.6302250803858485
52052,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,2288,985.0,5976,1186,232.28426395939087,261.1888111888112,51.83566433566433,209.35314685314688
52053,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,3162,971.0,856,3525,325.643666323378,27.071473750790638,111.48007590132828,-84.40860215053763
52054,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,5318,1110.0,1597,5828,479.09909909909913,30.030086498683715,109.59007145543437,-79.55998495675065
52055,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,6545,1145.0,2955,1417,571.6157205240175,45.14896867838044,21.65011459129106,23.49885408708938
52056,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,2681,1025.0,497,3653,261.5609756097561,18.5378590078329,136.25512868332711,-117.71726967549421
52057,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,5541,1005.0,3986,4788,551.3432835820896,71.93647356072911,86.41039523551706,-14.473921674787945
52058,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,2103,931.0,2481,3418,225.88614393125673,117.97432239657633,162.52971944840704,-44.55539705183071
52059,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,9501,1050.0,7743,3744,904.8571428571428,81.49668455952005,39.40637827597095,42.0903062835491
52060,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,1580,1327.0,6164,751,119.06556141672947,390.126582278481,47.53164556962025,342.59493670886076
52061,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,6014,1621.0,4686,2241,371.00555212831586,77.91819088792816,37.26305287662122,40.655138011306946
52062,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,8135,959.0,4266,4204,848.2794577685089,52.440073755377995,51.677934849416104,0.7621389059618906
52065,Park Slope,448.44846405738343,65.03830691041493,7202,1128.0,637,4410,638.4751773049645,8.844765342960288,61.23299083587892,-52.388225492918636
52066,Park Slope,448.44846405738343,65.03830691041493,3189,1215.0,811,4440,262.46913580246917,25.431169645656947,139.2285983066792,-113.79742866102225
52067,Park Slope,448.44846405738343,65.03830691041493,7351,1071.0,6068,5426,686.3678804855275,82.5465923003673,73.81308665487688,8.73350564549041
52068,Park Slope,448.44846405738343,65.03830691041493,1288,1146.0,4610,2792,112.39092495636997,357.9192546583851,216.77018633540374,141.14906832298138
52069,Park Slope,448.44846405738343,65.03830691041493,6086,1373.0,6097,5299,443.2629278951202,100.1807426881367,87.06868222149195,13.11206046664475
52070,Park Slope,448.44846405738343,65.03830691041493,4746,344.0,6407,2313,1379.6511627906978,134.99789296249475,48.73577749683945,86.2621154656553
52071,Park Slope,448.44846405738343,65.03830691041493,4157,1179.0,2742,2834,352.5869380831213,65.96102958864566,68.17416406062064,-2.213134471974982
52072,Park Slope,448.44846405738343,65.03830691041493,1017,589.0,1948,2575,172.6655348047538,191.54375614552606,253.19567354965585,-61.65191740412979
52073,Park Slope,448.44846405738343,65.03830691041493,270,1193.0,4357,1280,22.632020117351214,1613.7037037037037,474.0740740740741,1139.6296296296296
52074,Prospect Heights,544.6391884951207,62.53593491956695,4686,78.0,7894,475,6007.692307692308,168.4592402902262,10.13657703798549,158.32266325224072
52075,Prospect Heights,544.6391884951207,62.53593491956695,7064,1118.0,7389,1540,631.8425760286226,104.60079275198188,21.800679501698756,82.80011325028313
52076,Prospect Heights,544.6391884951207,62.53593491956695,222,960.0,2393,3000,23.125,1077.9279279279278,1351.3513513513512,-273.4234234234234
52077,Prospect Heights,544.6391884951207,62.53593491956695,9150,1220.0,7625,1071,750.0,83.33333333333333,11.704918032786885,71.62841530054644
52078,Park Slope,448.44846405738343,65.03830691041493,5377,415.0,32,1882,1295.6626506024097,0.5951273944578761,35.00092988655384,-34.405802492095965
52079,Prospect Heights,544.6391884951207,62.53593491956695,4087,1408.0,466,3063,290.2698863636364,11.40200636163445,74.94494739417665,-63.5429410325422
52080,Park Slope,448.44846405738343,65.03830691041493,7886,1310.0,1647,1837,601.9847328244275,20.885112858229775,23.29444585341111,-2.409332995181334
52081,Park Slope,448.44846405738343,65.03830691041493,1856,1318.0,3213,734,140.8194233687405,173.11422413793105,39.547413793103445,133.56681034482762
52082,Park Slope,448.44846405738343,65.03830691041493,8944,1395.0,6040,4031,641.1469534050179,67.53130590339893,45.069320214669055,22.461985688729875
52083,Park Slope,448.44846405738343,65.03830691041493,5713,1483.0,991,2379,385.2326365475388,17.346402940661648,41.64186942061964,-24.295466479957994
52084,Park Slope,448.44846405738343,65.03830691041493,8299,1572.0,7684,167,527.9262086513995,92.58946861067598,2.012290637426196,90.57717797324979
52085,Park Slope,448.44846405738343,65.03830691041493,8651,1310.0,3608,5601,660.381679389313,41.70616113744076,64.74396023581089,-23.03779909837013
52086,Park Slope,448.44846405738343,65.03830691041493,597,901.0,4149,5585,66.2597114317425,694.9748743718593,935.5108877721943,-240.53601340033504
52087,Brooklyn Navy Yard,380390.0,75.0,9460,10.0,3635,3847,94600.0,38.424947145877375,40.66596194503171,-2.2410147991543354
52088,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,851,,2726,4893,,320.32902467685074,574.9706227967098,-254.64159811985905
52090,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,502.9597630214762,57.20032984332442,123,,7414,3140,,6027.642276422765,2552.8455284552847,3474.79674796748
52091,Fort Greene,560.6769537083127,53.81713167823373,2730,,1862,5341,,68.2051282051282,195.64102564102564,-127.43589743589743
52092,Brooklyn Navy Yard,380390.0,75.0,8287,,7117,2300,,85.88150114637384,27.75431398576083,58.127187160613005
52093,Brooklyn Navy Yard,380390.0,75.0,9783,,4636,5605,,47.38832668915465,57.293263825002555,-9.904937135847902
52095,Brooklyn Navy Yard,380390.0,75.0,8632,,2637,1078,,30.54911955514365,12.488415199258572,18.06070435588508
52096,Brooklyn Navy Yard,380390.0,75.0,1877,,7174,1411,,382.2056473095365,75.17314864144912,307.0324986680874
52097,Downtown Brooklyn-DUMBO-Boerum Hill,600.656378198867,57.464360083293286,6330,,5612,5414,,88.65718799368088,85.52922590837282,3.127962085308056
52098,Park Slope,448.44846405738343,65.03830691041493,1819,,2299,3163,,126.38812534359538,173.88675096206708,-47.498625618471706
53001,Bushwick (East),415.9649675148115,39.99347432741079,1220,1460.0,3185,5069,83.56164383561644,261.0655737704918,415.4918032786885,-154.42622950819668
53002,Bushwick (East),415.9649675148115,39.99347432741079,7417,1395.0,3977,1792,531.68458781362,53.62006201968451,24.160711878117837,29.459350141566674
53003,Bushwick (East),415.9649675148115,39.99347432741079,6952,1429.0,7765,3417,486.4940517844647,111.69447640966628,49.15132336018412,62.54315304948216
53004,Bushwick (West),395.33591453359145,44.842956359489996,3974,1443.0,7147,1151,275.3984753984754,179.84398590840462,28.963261197785606,150.880724710619
53005,Bushwick (East),415.9649675148115,39.99347432741079,9248,1292.0,1260,962,715.7894736842105,13.624567474048442,10.402249134948097,3.2223183391003456
53006,Bushwick (East),415.9649675148115,39.99347432741079,1245,1367.0,3712,2300,91.0753474762253,298.1526104417671,184.73895582329317,113.41365461847391
53007,Bushwick (East),415.9649675148115,39.99347432741079,5603,994.0,846,3068,563.6820925553319,15.099054078172408,54.756380510440835,-39.65732643226843
53008,Bushwick (West),395.33591453359145,44.842956359489996,6988,1363.0,2682,5395,512.6925898752751,38.380080137378364,77.20377790497997,-38.82369776760161
53009,Bushwick (East),415.9649675148115,39.99347432741079,662,1119.0,377,824,59.15996425379804,56.948640483383684,124.47129909365559,-67.5226586102719
53010,Bushwick (East),415.9649675148115,39.99347432741079,3643,1484.0,3440,29,245.48517520215634,94.42766950315674,0.7960472138347516,93.63162228932198
53011,Bushwick (West),395.33591453359145,44.842956359489996,3546,1234.0,4267,4999,287.3581847649919,120.3327693175409,140.975747320925,-20.6429780033841
53012,Bushwick (West),395.33591453359145,44.842956359489996,9659,1246.0,2849,5458,775.2006420545746,29.495807019360182,56.506884770680195,-27.011077751320013
53013,Bushwick (West),395.33591453359145,44.842956359489996,8950,1240.0,1723,2479,721.7741935483871,19.251396648044693,27.69832402234637,-8.446927374301676
53014,Bushwick (West),395.33591453359145,44.842956359489996,583,1185.0,6463,2861,49.19831223628692,1108.5763293310463,490.73756432247,617.8387650085763
53015,Bushwick (West),395.33591453359145,44.842956359489996,326,1217.0,4738,804,26.787181594083815,1453.3742331288342,246.62576687116564,1206.7484662576685
53016,Bushwick (West),395.33591453359145,44.842956359489996,5186,1322.0,4692,1434,392.2844175491679,90.47435403008099,27.651369070574624,62.822984959506364
53017,Bushwick (West),395.33591453359145,44.842956359489996,7292,1532.0,1644,614,475.9791122715405,22.545255074053756,8.420186505759737,14.125068568294019
53018,Bushwick (West),395.33591453359145,44.842956359489996,7134,1382.0,6458,5375,516.2083936324168,90.52425007008691,75.34342584805158,15.180824222035326
53019,Bushwick (West),395.33591453359145,44.842956359489996,8945,1485.0,5111,1471,602.3569023569023,57.13806595863611,16.444941307993293,40.693124650642815
53020,Bushwick (West),395.33591453359145,44.842956359489996,5261,1579.0,6194,5136,333.1855604813173,117.73427105113096,97.62402585059874,20.11024520053222
53021,Bushwick (West),395.33591453359145,44.842956359489996,6969,1560.0,5134,1626,446.73076923076917,73.66910604103889,23.33189840723203,50.337207633806855
53022,Bushwick (West),395.33591453359145,44.842956359489996,7553,1545.0,7650,5920,488.8673139158576,101.28425791076394,78.37945187342778,22.904806037336158
53023,Bushwick (West),395.33591453359145,44.842956359489996,1226,1006.0,6206,1145,121.86878727634193,506.1990212071778,93.3931484502447,412.8058727569331
53024,Bushwick (West),395.33591453359145,44.842956359489996,2120,1389.0,7397,2112,152.62778977681785,348.91509433962267,99.62264150943396,249.29245283018872
53025,Bushwick (West),395.33591453359145,44.842956359489996,7043,1133.0,2118,177,621.6240070609003,30.072412324293627,2.513133607837569,27.559278716456056
53026,Bushwick (West),395.33591453359145,44.842956359489996,7656,1300.0,4581,2431,588.9230769230769,59.83542319749216,31.75287356321839,28.08254963427377
53027,Bushwick (West),395.33591453359145,44.842956359489996,1851,1257.0,1037,3684,147.25536992840097,56.02377093462993,199.02755267423015,-143.0037817396002
53028,Bushwick (West),395.33591453359145,44.842956359489996,2465,1289.0,1508,1516,191.23351435221102,61.1764705882353,61.50101419878296,-0.32454361054766423
53029,Bushwick (West),395.33591453359145,44.842956359489996,5548,1187.0,2704,5993,467.39679865206404,48.73828406633021,108.02090843547224,-59.28262436914203
53030,East Williamsburg,370.4074116047144,44.753148687206384,1736,1059.0,4826,4173,163.92823418319168,277.9953917050691,240.38018433179724,37.61520737327186
53031,East Williamsburg,370.4074116047144,44.753148687206384,6270,1019.0,326,4834,615.3091265947006,5.199362041467305,77.09728867623605,-71.89792663476874
53032,East Williamsburg,370.4074116047144,44.753148687206384,3544,1230.0,4414,817,288.130081300813,124.54853273137698,23.053047404063207,101.49548532731377
53033,East Williamsburg,370.4074116047144,44.753148687206384,5042,1226.0,3510,3914,411.2561174551387,69.6152320507735,77.62792542641809,-8.012693375644588
53034,East Williamsburg,370.4074116047144,44.753148687206384,741,1003.0,2638,2439,73.87836490528414,356.00539811066125,329.1497975708502,26.855600539811064
53035,East Williamsburg,370.4074116047144,44.753148687206384,8101,1263.0,7976,3131,641.409342834521,98.45698061967659,38.64954943834095,59.80743118133564
53036,East Williamsburg,370.4074116047144,44.753148687206384,5579,1380.0,2622,5922,404.2753623188406,46.99766983330346,106.14805520702635,-59.150385373722884
53037,South Williamsburg,475.6463762214984,15.936277249860256,4588,1561.0,3051,5514,293.9141575912876,66.49956408020924,120.18308631211858,-53.683522231909336
53038,East Williamsburg,370.4074116047144,44.753148687206384,4865,1306.0,6419,5447,372.5114854517611,131.94244604316546,111.96300102774923,19.979445015416232
53039,East Williamsburg,370.4074116047144,44.753148687206384,5459,1136.0,92,5385,480.5457746478873,1.685290346217256,98.64444037369482,-96.95915002747756
53040,East Williamsburg,370.4074116047144,44.753148687206384,1962,1321.0,5876,1459,148.5238455715367,299.4903160040775,74.36289500509685,225.12742099898065
53041,East Williamsburg,370.4074116047144,44.753148687206384,4511,1421.0,5024,3849,317.4524982406756,111.37220128574596,85.32476169363777,26.04743959210819
53042,East Williamsburg,370.4074116047144,44.753148687206384,4916,1321.0,3058,4118,372.14231642694926,62.205044751830755,83.7672904800651,-21.562245728234345
53043,East Williamsburg,370.4074116047144,44.753148687206384,7970,1155.0,2778,5977,690.04329004329,34.85570890840653,74.99372647427855,-40.13801756587202
53044,Williamsburg,462.0097715568467,46.27894306728412,4926,1214.0,978,4444,405.7660626029654,19.853836784409257,90.21518473406415,-70.3613479496549
53045,Williamsburg,462.0097715568467,46.27894306728412,8535,1158.0,4283,845,737.0466321243524,50.18160515524312,9.900410076157,40.28119507908612
53046,Williamsburg,462.0097715568467,46.27894306728412,9724,1305.0,713,2412,745.1340996168583,7.332373508844097,24.804607157548332,-17.472233648704236
53047,Williamsburg,462.0097715568467,46.27894306728412,8163,1194.0,6244,1505,683.6683417085427,76.49148597329413,18.43684919759892,58.054636775695215
53048,Williamsburg,462.0097715568467,46.27894306728412,5754,1154.0,6070,5320,498.6135181975737,105.49183176920403,92.45742092457421,13.034410844629818
53049,Williamsburg,462.0097715568467,46.27894306728412,412,1294.0,4628,5402,31.839258114374037,1123.3009708737864,1311.1650485436894,-187.86407766990305
53050,Williamsburg,462.0097715568467,46.27894306728412,638,1447.0,3781,3924,44.091223220456115,592.6332288401254,615.0470219435737,-22.413793103448256
53051,Williamsburg,462.0097715568467,46.27894306728412,9391,1218.0,1652,5296,771.0180623973727,17.591310829517624,56.39442018954318,-38.80310936002556
53052,Williamsburg,462.0097715568467,46.27894306728412,8505,1593.0,3139,5901,533.8983050847457,36.9077013521458,69.38271604938272,-32.47501469723692
53053,East Williamsburg,370.4074116047144,44.753148687206384,7116,1492.0,4887,3946,476.9436997319035,68.67622259696459,55.45250140528387,13.223721191680724
53054,East Williamsburg,370.4074116047144,44.753148687206384,7994,1190.0,6168,259,671.7647058823529,77.15786840130097,3.2399299474605954,73.91793845384038
53055,Williamsburg,462.0097715568467,46.27894306728412,5148,1198.0,6685,3428,429.7161936560935,129.85625485625485,66.58896658896658,63.267288267288265
